FID,COUNTYNS,GEOID,ALAND,AWATER,NAME,State,fips,LaborForce_CurrentMonth,LaborForce_01Month,LaborForce_02Month,LaborForce_03Month,LaborForce_04Month,LaborForce_05Month,LaborForce_06Month,LaborForce_07Month,LaborForce_08Month,LaborForce_09Month,LaborForce_10Month,LaborForce_11Month,LaborForce_12Month,LaborForce_13Month,Employed_CurrentMonth,Employed_01Month,Employed_02Month,Employed_03Month,Employed_04Month,Employed_05Month,Employed_06Month,Employed_07Month,Employed_08Month,Employed_09Month,Employed_10Month,Employed_11Month,Employed_12Month,Employed_13Month,Unemployed_CurrentMonth,Unemployed_01Month,Unemployed_02Month,Unemployed_03Month,Unemployed_04Month,Unemployed_05Month,Unemployed_06Month,Unemployed_07Month,Unemployed_08Month,Unemployed_09Month,Unemployed_10Month,Unemployed_11Month,Unemployed_12Month,Unemployed_13Month,PctUnemployed_CurrentMonth,PctUnemployed_01Month,PctUnemployed_02Month,PctUnemployed_03Month,PctUnemployed_04Month,PctUnemployed_05Month,PctUnemployed_06Month,PctUnemployed_07Month,PctUnemployed_08Month,PctUnemployed_09Month,PctUnemployed_10Month,PctUnemployed_11Month,PctUnemployed_12Month,PctUnemployed_13Month,CurrentMonth,P01Month,P02Month,P03Month,P04Month,P05Month,P06Month,P07Month,P08Month,P09Month,P10Month,P11Month,P12Month,P13Month,SHAPE_Length,SHAPE_Area
2837,01480108,51035,1229582397,7586189,Carroll County,Virginia,51035,13562,13561,13291,13337,13207,13312,13236,13184,13291,13577,13438,13230,13217,13284,12772,12924,12763,12781,12795,12885,12819,12717,12838,13122,13031,12839,12705,12713,790,637,528,556,412,427,417,467,453,455,407,391,512,571,5.8,4.7,4,4.2,3.1,3.2,3.2,3.5,3.4,3.4,3,3,3.9,4.3,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.79420996737831,0.12480940471719
2838,01480109,51036,473711563,55274680,Charles City County,Virginia,51036,3689,3757,3747,3729,3713,3726,3683,3704,3745,3736,3657,3642,3629,3668,3545,3633,3606,3620,3612,3620,3574,3580,3616,3600,3536,3530,3484,3521,144,124,141,109,101,106,109,124,129,136,121,112,145,147,3.9,3.3,3.8,2.9,2.7,2.8,3,3.3,3.4,3.6,3.3,3.1,4,4,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.55104499386917,0.0531565577706159
2839,01492442,51037,1231010119,5809378,Charlotte County,Virginia,51037,5277,5319,5310,5335,5282,5378,5267,5283,5323,5391,5248,5255,5190,5328,5036,5121,5093,5146,5116,5186,5100,5089,5112,5184,5074,5100,4996,5132,241,198,217,189,166,192,167,194,211,207,174,155,194,196,4.6,3.7,4.1,3.5,3.1,3.6,3.2,3.7,4,3.8,3.3,2.9,3.7,3.7,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.94707196947294,0.125224783635811
2840,01480111,51041,1097006029,34782834,Chesterfield County,Virginia,51041,190954,192727,191338,190107,190312,190224,189081,189326,191298,189383,188282,187487,188252,187639,184945,187710,185840,185622,185708,185445,184176,183737,185623,183892,183290,182994,182818,181969,6009,5017,5498,4485,4604,4779,4905,5589,5675,5491,4992,4493,5434,5670,3.1,2.6,2.9,2.4,2.4,2.5,2.6,3,3,2.9,2.7,2.4,2.9,3,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,2.39837931567362,0.115139271480885
2841,01690562,51043,455664148,5690610,Clarke County,Virginia,51043,7612,7766,7735,7747,7749,7759,7663,7716,7825,7808,7605,7536,7478,7564,7400,7590,7537,7595,7588,7590,7494,7522,7627,7606,7426,7369,7264,7345,212,176,198,152,161,169,169,194,198,202,179,167,214,219,2.8,2.3,2.6,2,2.1,2.2,2.2,2.5,2.5,2.6,2.4,2.2,2.9,2.9,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.0477817685393,0.0480486578700753
2842,01673664,51045,849770459,2793174,Craig County,Virginia,51045,2306,2324,2318,2301,2313,2318,2309,2327,2337,2318,2314,2296,2305,2315,2227,2258,2240,2243,2250,2254,2243,2250,2255,2238,2240,2236,2225,2222,79,66,78,58,63,64,66,77,82,80,74,60,80,93,3.4,2.8,3.4,2.5,2.7,2.8,2.9,3.3,3.5,3.5,3.2,2.6,3.5,4,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.54378120664021,0.086850716533766
2843,01497831,51047,982089164,9005140,Culpeper County,Virginia,51047,24859,25262,25102,25029,25061,25020,24801,24938,25291,25174,24708,24441,24419,24509,24066,24566,24360,24490,24507,24439,24207,24267,24616,24494,24092,23893,23707,23771,793,696,742,539,554,581,594,671,675,680,616,548,712,738,3.2,2.8,3,2.2,2.2,2.3,2.4,2.7,2.7,2.7,2.5,2.2,2.9,3,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,2.1448174450259,0.10233094233752
2844,01494109,51049,770525893,5917833,Cumberland County,Virginia,51049,4648,4722,4687,4635,4649,4682,4657,4676,4722,4709,4654,4648,4625,4684,4488,4572,4513,4514,4526,4556,4530,4524,4569,4562,4527,4533,4481,4512,160,150,174,121,123,126,127,152,153,147,127,115,144,172,3.4,3.2,3.7,2.6,2.6,2.7,2.7,3.3,3.2,3.1,2.7,2.5,3.1,3.7,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.47186058006385,0.0791281196725028
2845,01497376,51051,855863022,8079113,Dickenson County,Virginia,51051,4903,4856,4828,4799,4762,4822,4807,4684,4714,4789,4745,4658,4691,4690,4545,4556,4522,4540,4535,4603,4596,4456,4464,4547,4533,4463,4457,4443,358,300,306,259,227,219,211,228,250,242,212,195,234,247,7.3,6.2,6.3,5.4,4.8,4.5,4.4,4.9,5.3,5.1,4.5,4.2,5,5.3,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.38216513662464,0.0876013434332732
2846,01690739,51053,1305053884,8992266,Dinwiddie County,Virginia,51053,13811,14024,13945,13876,13876,13846,13735,13819,13969,13919,13692,13605,13604,13667,13286,13574,13454,13497,13490,13442,13321,13349,13492,13426,13260,13206,13110,13160,525,450,491,379,386,404,414,470,477,493,432,399,494,507,3.8,3.2,3.5,2.7,2.8,2.9,3,3.4,3.4,3.5,3.2,2.9,3.6,3.7,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.75322854649235,0.133154501243958
2847,01480118,51057,665855329,74795284,Essex County,Virginia,51057,5523,5564,5544,5513,5505,5517,5438,5520,5571,5587,5524,5495,5539,5553,5273,5337,5313,5334,5336,5345,5274,5321,5383,5404,5348,5324,5308,5299,250,227,231,179,169,172,164,199,188,183,176,171,231,254,4.5,4.1,4.2,3.2,3.1,3.1,3,3.6,3.4,3.3,3.2,3.1,4.2,4.6,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.81815060124328,0.0733245224289169
2848,01480119,51059,1012703532,40107717,Fairfax County,Virginia,51059,646177,651529,647069,644145,646369,646163,642000,642476,651558,645532,639829,634283,636612,633030,629185,637718,631589,632136,633377,632820,628309,626970,635931,629898,625467,621587,621003,616948,16992,13811,15480,12009,12992,13343,13691,15506,15627,15634,14362,12696,15609,16082,2.6,2.1,2.4,1.9,2,2.1,2.1,2.4,2.4,2.4,2.2,2,2.5,2.5,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,2.15333390198066,0.108467938845105
2849,01480120,51061,1678327963,9633564,Fauquier County,Virginia,51061,37475,38135,37933,37909,37959,37992,37595,37789,38329,38163,37340,36970,36775,37093,36419,37244,36960,37179,37171,37192,36762,36837,37351,37177,36441,36193,35776,36031,1056,891,973,730,788,800,833,952,978,986,899,777,999,1062,2.8,2.3,2.6,1.9,2.1,2.1,2.2,2.5,2.6,2.6,2.4,2.1,2.7,2.9,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,2.34457301726336,0.174887887102555
2850,01494354,51063,986585626,2190752,Floyd County,Virginia,51063,8109,8417,8105,8455,8350,8127,8282,8254,8148,8182,8206,8271,8124,8336,7828,8167,7839,8216,8167,7941,8089,8047,7940,7963,8010,8100,7896,8091,281,250,266,239,183,186,193,207,208,219,196,171,228,245,3.5,3,3.3,2.8,2.2,2.3,2.3,2.5,2.6,2.7,2.4,2.1,2.8,2.9,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.89845384111847,0.100007584867075
2851,01494061,51065,743630413,10747024,Fluvanna County,Virginia,51065,14326,14396,14134,14053,14153,14133,14293,13783,14007,14061,14112,14133,13978,13893,13928,14072,13779,13794,13863,13840,13992,13427,13654,13709,13792,13852,13631,13549,398,324,355,259,290,293,301,356,353,352,320,281,347,344,2.8,2.3,2.5,1.8,2,2.1,2.1,2.6,2.5,2.5,2.3,2,2.5,2.5,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.13014875950928,0.077215930120822
2852,01494434,51067,1788703111,54373109,Franklin County,Virginia,51067,26522,26795,26679,26551,26620,26669,26554,26675,26755,26579,26472,26369,26377,26405,25562,25953,25768,25827,25891,25943,25812,25890,25954,25771,25719,25696,25522,25536,960,842,911,724,729,726,742,785,801,808,753,673,855,869,3.6,3.1,3.4,2.7,2.7,2.7,2.8,2.9,3,3,2.8,2.6,3.2,3.3,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,2.39542161222559,0.186559225203387
2853,01480124,51069,1070102010,5935110,Frederick County,Virginia,51069,48135,49266,48968,48791,48944,49145,48571,48785,48980,48540,48140,47918,48058,48017,46791,48136,47700,47825,47914,48109,47521,47562,47730,47289,46999,46888,46749,46680,1344,1130,1268,966,1030,1036,1050,1223,1250,1251,1141,1030,1309,1337,2.8,2.3,2.6,2,2.1,2.1,2.2,2.5,2.6,2.6,2.4,2.1,2.7,2.8,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,2.36068659914501,0.112210708279844
2854,01494551,51071,925205239,11234368,Giles County,Virginia,51071,7978,8144,7767,8153,8001,7765,7982,7891,7783,7760,7951,8042,8019,8076,7618,7844,7485,7807,7780,7546,7758,7650,7532,7494,7712,7828,7746,7786,360,300,282,346,221,219,224,241,251,266,239,214,273,290,4.5,3.7,3.6,4.2,2.8,2.8,2.8,3.1,3.2,3.4,3,2.7,3.4,3.6,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.64993513109814,0.0951858646981238
2855,01480126,51073,564124717,181747503,Gloucester County,Virginia,51073,19652,19794,19711,19721,19669,19777,19714,19881,20057,19951,19668,19529,19534,19539,19053,19268,19140,19287,19219,19313,19246,19354,19537,19418,19173,19086,18987,18953,599,526,571,434,450,464,468,527,520,533,495,443,547,586,3,2.7,2.9,2.2,2.3,2.3,2.4,2.7,2.6,2.7,2.5,2.3,2.8,3,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.45881215426017,0.066963403303539
2856,01674271,51075,726830013,21963167,Goochland County,Virginia,51075,11317,11494,11434,11382,11404,11358,11278,11336,11462,11403,11257,11176,11183,11212,10979,11204,11101,11131,11128,11077,10988,11009,11129,11069,10955,10905,10846,10864,338,290,333,251,276,281,290,327,333,334,302,271,337,348,3,2.5,2.9,2.2,2.4,2.5,2.6,2.9,2.9,2.9,2.7,2.4,3,3.1,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.64112108659118,0.0765218472114192
2857,01501196,51077,1144218808,9792929,Grayson County,Virginia,51077,8360,8294,8201,8068,8129,8131,7939,7808,7973,8258,8227,8082,8063,8037,7934,7999,7922,7821,7909,7924,7742,7570,7736,8035,8021,7890,7799,7757,426,295,279,247,220,207,197,238,237,223,206,192,264,280,5.1,3.6,3.4,3.1,2.7,2.5,2.5,3,3,2.7,2.5,2.4,3.3,3.5,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,2.07461021046912,0.116308658979009
2858,01480129,51079,403865093,1680243,Greene County,Virginia,51079,10747,10845,10658,10629,10687,10671,10787,10415,10587,10636,10629,10635,10496,10480,10463,10603,10389,10421,10466,10442,10543,10145,10315,10373,10390,10425,10232,10210,284,242,269,208,221,229,244,270,272,263,239,210,264,270,2.6,2.2,2.5,2,2.1,2.1,2.3,2.6,2.6,2.5,2.2,2,2.5,2.6,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.17644445557389,0.0417655653926765
2859,01501122,51081,764634553,4086108,Greensville County,Virginia,51081,4294,4313,4290,4299,4287,4303,4279,4305,4336,4290,4270,4285,4337,4353,4127,4168,4141,4171,4160,4170,4143,4151,4183,4150,4136,4152,4166,4178,167,145,149,128,127,133,136,154,153,140,134,133,171,175,3.9,3.4,3.5,3,3,3.1,3.2,3.6,3.5,3.3,3.1,3.1,3.9,4,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,2.14048075350985,0.0774957745154723
2860,01496705,51083,2117913131,30524580,Halifax County,Virginia,51083,15727,15689,15641,15494,15545,15678,15690,15690,15544,15892,15771,15830,15742,15633,14964,15015,14914,14934,15001,15096,15107,15017,14842,15232,15192,15297,15116,14977,763,674,727,560,544,582,583,673,702,660,579,533,626,656,4.9,4.3,4.6,3.6,3.5,3.7,3.7,4.3,4.5,4.2,3.7,3.4,4,4.2,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,2.52025932881519,0.216839890777354
2861,01480132,51085,1211818311,12652671,Hanover County,Virginia,51085,60190,60864,60459,60102,60163,60163,59741,59839,60428,59918,59460,59199,59305,59239,58499,59473,58904,58892,58896,58827,58375,58285,58880,58387,58048,57946,57773,57654,1691,1391,1555,1210,1267,1336,1366,1554,1548,1531,1412,1253,1532,1585,2.8,2.3,2.6,2,2.1,2.2,2.3,2.6,2.6,2.6,2.4,2.1,2.6,2.7,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,2.62837201553664,0.125197163904361
2862,01480133,51087,605218124,28895008,Henrico County,Virginia,51087,185525,187065,185734,184449,184710,184705,183553,183788,185531,183667,182735,182106,183062,182264,179636,182188,180352,180049,180149,179954,178761,178236,180056,178284,177878,177650,177597,176613,5889,4877,5382,4400,4561,4751,4792,5552,5475,5383,4857,4456,5465,5651,3.2,2.6,2.9,2.4,2.5,2.6,2.6,3,3,2.9,2.7,2.4,3,3.1,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,2.25368933750299,0.064645084784849
2863,01502770,51089,990284619,5269785,Henry County,Virginia,51089,24038,24091,24023,23667,23698,23849,23733,24065,23846,23855,23818,23925,24003,24019,23078,23287,23091,22942,22973,23124,23003,23243,23005,23005,23069,23222,23133,23122,960,804,932,725,725,725,730,822,841,850,749,703,870,897,4,3.3,3.9,3.1,3.1,3,3.1,3.4,3.5,3.6,3.1,2.9,3.6,3.7,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.83866835282096,0.100372003800479
2864,01673774,51091,1075266902,1791758,Highland County,Virginia,51091,1122,1207,1227,1264,1233,1240,1205,1292,1312,1370,1217,1206,1149,1252,1079,1170,1181,1223,1198,1210,1175,1258,1278,1340,1188,1177,1110,1213,43,37,46,41,35,30,30,34,34,30,29,29,39,39,3.8,3.1,3.7,3.2,2.8,2.4,2.5,2.6,2.6,2.2,2.4,2.4,3.4,3.1,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.64703501583359,0.111019691199762
2865,01702378,51093,817607278,122113383,Isle of Wight County,Virginia,51093,19479,19627,19556,19617,19540,19632,19552,19763,19960,19848,19539,19388,19359,19381,18851,19082,18960,19117,19048,19130,19059,19179,19361,19256,18989,18894,18782,18769,628,545,596,500,492,502,493,584,599,592,550,494,577,612,3.2,2.8,3,2.5,2.5,2.6,2.5,3,3,3,2.8,2.5,3,3.2,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.87582287880672,0.0849774941992557
2866,01480135,51095,368724192,95246387,James City County,Virginia,51095,36885,37012,36895,36763,36717,36892,36845,37150,37510,37219,36822,36555,36721,36548,35723,36008,35744,35957,35860,36004,35945,36100,36447,36166,35876,35713,35668,35426,1162,1004,1151,806,857,888,900,1050,1063,1053,946,842,1053,1122,3.2,2.7,3.1,2.2,2.3,2.4,2.4,2.8,2.8,2.8,2.6,2.3,2.9,3.1,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.69162213717278,0.0414873455390077
2867,01480136,51097,816268317,28893747,King and Queen County,Virginia,51097,3859,3934,3896,3923,3867,3868,3828,3851,3928,3917,3872,3855,3830,3865,3740,3832,3783,3829,3774,3781,3729,3737,3810,3806,3766,3758,3704,3741,119,102,113,94,93,87,99,114,118,111,106,97,126,124,3.1,2.6,2.9,2.4,2.4,2.2,2.6,3,3,2.8,2.7,2.5,3.3,3.2,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,2.40150318121661,0.0863668431690794
2868,01480137,51099,465234034,21087162,King George County,Virginia,51099,13821,13853,13756,13579,13625,13669,13619,13608,13744,13597,13413,13271,13375,13370,13375,13485,13358,13267,13302,13341,13286,13245,13382,13237,13074,12961,12992,12946,446,368,398,312,323,328,333,363,362,360,339,310,383,424,3.2,2.7,2.9,2.3,2.4,2.4,2.4,2.7,2.6,2.6,2.5,2.3,2.9,3.2,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.29611025401363,0.04983784364376
2869,01480138,51101,709469217,31143712,King William County,Virginia,51101,9270,9407,9341,9311,9309,9288,9212,9254,9347,9290,9169,9109,9120,9183,8964,9149,9065,9091,9089,9048,8974,8992,9091,9041,8944,8903,8852,8871,306,258,276,220,220,240,238,262,256,249,225,206,268,312,3.3,2.7,3,2.4,2.4,2.6,2.6,2.8,2.7,2.7,2.5,2.3,2.9,3.4,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,2.60475153187648,0.075670802732457
2870,01480139,51103,345238878,254114185,Lancaster County,Virginia,51103,5550,5498,5539,5503,5462,5469,5464,5522,5599,5545,5438,5431,5357,5412,5160,5147,5168,5298,5310,5318,5306,5336,5404,5355,5251,5179,5025,5010,390,351,371,205,152,151,158,186,195,190,187,252,332,402,7,6.4,6.7,3.7,2.8,2.8,2.9,3.4,3.5,3.4,3.4,4.6,6.2,7.4,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.12847064180527,0.0392368161128235
2871,01496538,51105,1127622392,4896871,Lee County,Virginia,51105,8380,8377,8343,8303,8279,8302,8349,8307,8291,8355,8308,8292,8334,8295,7959,7987,7942,7970,7955,7979,7978,7888,7906,8036,8024,8036,8003,7950,421,390,401,333,324,323,371,419,385,319,284,256,331,345,5,4.7,4.8,4,3.9,3.9,4.4,5,4.6,3.8,3.4,3.1,4,4.2,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,2.21292290925279,0.114213946497966
2872,01480141,51107,1335826412,14423208,Loudoun County,Virginia,51107,226358,228327,226778,225748,226387,226780,225145,225159,228311,226050,223937,222259,222801,221800,220412,223417,221331,221462,221820,222067,220318,219666,222749,220546,218858,217737,217294,216113,5946,4910,5447,4286,4567,4713,4827,5493,5562,5504,5079,4522,5507,5687,2.6,2.2,2.4,1.9,2,2.1,2.1,2.4,2.4,2.4,2.3,2,2.5,2.6,March 2020 - Preliminary,February 2020,January 2020,December 2019,November 2019,October 2019,September 2019,August 2019,July 2019,June 2019,May 2019,April 2019,March 2019,February 2019,1.95479270620009,0.140581995415739
