Workshop,Experience ID,Participant ID,Created,Categories,Sources,Description,Tag,,,,,,,,,,,,,,,,,,
008,1462,754,2/15/2021 11:05,CareerOpportunities,Leadership,Fair Opportunities,,,,,,,,,,,,,,,,,,,
008,1463,733,2/15/2021 11:05,CompensationBenefits,DirectManager,I was not compensated for my promotion.,,,,,,,,,,,,,,,,,,,
008,1465,697,2/15/2021 11:05,"SkillsUseAssignments,CompensationBenefits,CareerOpportunities,Respect",Leadership,"I was excluded from many major decisions involving the preparation for opening the Club that I now run. I was actually unceremoniously removed from my post as Executive Director and lied to about the reason for that decision. A new, consolation position was created which greatly underused my talent and showed no regard for the work I had put in toward preparing to open the new Club. It was eventually rectified but only after many failures by the structure that others thought would be more successful.",,,,,,,,,,,,,,,,,,,
008,1466,750,2/15/2021 11:05,LearningGrowth,DirectManager,"After asking for a promotion, my manager told me that we had to wait for review time in order to be considered. My manager agreed that I have proven myself but stated we were not able to do so at this moment. However, I know that there has been some type of promotion for other team members and it wasn't review time.",,,,,,,,,,,,,,,,,,,
008,1468,695,2/15/2021 11:05,Respect,DirectManager,"My manager can often come across as narcasistic and unable to see the ""we"" mentality. I grow frustrated because I do not see the space for that in the work we do. There is often an image that she portrays to senior leadership that this is not who she is but to her direct reports at the club, we see it clear. This has caused a feeling of disrespect and frustration.",,,,,,,,,,,,,,,,,,,
008,1469,696,2/15/2021 11:06,"WorkLifeBalance,Respect","Leadership,DirectManager,Peers","My time off is often not respected. If I can't be reached by email, staff have no problem reaching out well outside of work hours and while I am on vacation to my personal cell.",,,,,,,,,,,,,,,,,,,
008,1471,775,2/15/2021 11:09,WorkplaceInteractions,"DirectManager,Peers","When expressing my concerns about the job, I felt as if i wasn't heard.",,,,,,,,,,,,,,,,,,,
008,1473,771,2/15/2021 11:11,"SkillsUseAssignments,CareerOpportunities","Leadership,DirectManager",I feel because of my education level that I'm not given the credit or opportunity for advancement.,,,,,,,,,,,,,,,,,,,
008,1474,703,2/15/2021 11:06,LearningGrowth,Leadership,"My experience is a learning and teaching process, very difficult.",,,,,,,,,,,,,,,,,,,
008,1476,725,2/15/2021 11:06,"AccessParticipation,SkillsUseAssignments,CompensationBenefits,CareerOpportunities,Respect","Leadership,DirectManager,Peers","I just feel as though my skills could be used better, and there should be more trust put in me, since I directly work with the kids more often than my supervisors. I also feel that I should be able to have more freedom as far as access to activities. A lot of stuff at the club I'm located at is talked about, but never put into action. My supervisors are hypocrites who don't lead by example. I tolerate them, but I feel as though there are people better fit for their positions. I also feel as though there is a level of favoritism and cliques developing among the other staff. I'd also say that not only myself, but others are underpaid.",,,,,,,,,,,,,,,,,,,
008,1477,745,2/15/2021 11:07,CompensationBenefits,HR,Had to go through HR to be adequately compensated at the same rate of pay of my colleagues for the same job.,,,,,,,,,,,,,,,,,,,
008,1479,777,2/15/2021 11:07,"SkillsUseAssignments,Other",Peers,age gap,,,,,,,,,,,,,,,,,,,
008,1482,782,2/15/2021 11:12,Other,Leadership,I don't know if this is exclusion but I do feel you some of my leadership staff don't speak to me directly really.,,,,,,,,,,,,,,,,,,,
008,1472,746,2/15/2021 11:06,AccessParticipation,Leadership,Not part of the process of choosing the new CEO,,,,,,,,,,,,,,,,,,,
008,1484,733,2/15/2021 11:07,WorkplaceInteractions,DirectManager,I felt I was retaliated against for reporting an employee's behavior.,,,,,,,,,,,,,,,,,,,
008,1485,754,2/15/2021 11:07,AccessParticipation,Leadership,More opportunities for participation,,,,,,,,,,,,,,,,,,,
008,1488,696,2/15/2021 11:07,"SkillsUseAssignments,LearningGrowth,CareerOpportunities","Leadership,DirectManager","I've set through 3 CEO changes, was extended more opportunities during the second CEO and then exclude from those same opportunities with the newest change. No discussion, no opportunities",,,,,,,,,,,,,,,,,,,
008,1489,726,2/15/2021 11:07,"CareerOpportunities,Recognition","HR,DirectManager",I was never considered for anymore than a part-time position,,,,,,,,,,,,,,,,,,,
008,1536,789,2/15/2021 11:10,CareerOpportunities,"Leadership,HR,DirectManager",Promotion of a team member from the club I supervised,,,,,,,,,,,,,,,,,,,
008,1492,755,2/15/2021 11:07,CareerOpportunities,HR,For the past year I have been trying to transition to full time. I only get the oppurtunity to interview for positions that I'm not qualified for and never get feeback after. When I do follow up and can speak to someone about my feedback-I am told because I dont have enough club mgmt experience....however nothing is offered within the club to bridge that gap.,,,,,,,,,,,,,,,,,,,
008,1493,694,2/15/2021 11:07,"WorkLifeBalance,Other","Policy,Leadership","When I first applied to BGC1, I was warned by friends/old colleagues that BGC1/BGCA was not family-friendly and that there was zero flexibility for working parents, especially. As a mother, this made me really nervous.  When I started, I definitely sensed that this was somewhat true--but it's gotten so much better over the years that I have been here. I think it's something for the organization to still consider/be mindful of.",,,,,,,,,,,,,,,,,,,
008,1494,697,2/15/2021 11:08,"AccessParticipation,Respect,WorkplaceInteractions",Leadership,I was excluded from a decision about how to handle an incident involving one of my reports who felt they were being unfairly and falsely accused. The person ultimately was terminated.,,,,,,,,,,,,,,,,,,,
008,1495,754,2/15/2021 11:08,SkillsUseAssignments,Leadership,Would like to use my skills more often,,,,,,,,,,,,,,,,,,,
008,1498,768,2/15/2021 11:08,"SkillsUseAssignments,LearningGrowth,WorkplaceInteractions","Leadership,Peers","Oftentimes, I feel limited by my job titles/position when I have skills and experiences to contribute to other positions",,,,,,,,,,,,,,,,,,,
008,1499,779,2/15/2021 11:08,"AccessParticipation,Respect,WorkplaceInteractions",Policy,My first year I took a trip to the support center for a training and was denied entry into the employee lounge since I worked as a club staff.,,,,,,,,,,,,,,,,,,,
008,1500,789,2/15/2021 11:08,Respect,Leadership,Excluded from being at the table of the closing of the club,,,,,,,,,,,,,,,,,,,
008,1501,753,2/15/2021 11:08,"SkillsUseAssignments,LearningGrowth,Respect","Leadership,DirectManager","Until our new CEO, I was not included in any strategy meetings that impacted our clubs.",,,,,,,,,,,,,,,,,,,
008,1503,796,2/15/2021 11:08,AccessParticipation,DirectManager,When my direct supervisor makes decisions without including the opinions of the entire team.,,,,,,,,,,,,,,,,,,,
008,1504,698,2/15/2021 11:08,"AccessParticipation,SkillsUseAssignments,CareerOpportunities,Respect,WorkplaceInteractions","Leadership,DirectManager,Peers","I was left out of a Leadership Group when we had a change in management, even though I am in a Leadership role within my Team, then I was added in to the group by my new temporary supervisor when she realized I was excluded, and then when she left the org I was removed from the group by my new (again) temporary supervisor.",,,,,,,,,,,,,,,,,,,
008,1505,754,2/15/2021 11:08,LearningGrowth,Leadership,I feel I've grown with good and not so good experiences,,,,,,,,,,,,,,,,,,,
008,1508,712,2/15/2021 11:17,WorkplaceInteractions,"Policy,Reports",I've had directors that felt like they were above the policy and do things such as leave the building during club hours to go get food and they may have been the only director there at the time. Once reported nothing happened.,,,,,,,,,,,,,,,,,,,
008,1509,786,2/15/2021 11:08,CompensationBenefits,HR,I believe that I do not receive compensation commensurate with my education and skill set.,,,,,,,,,,,,,,,,,,,
008,1511,703,2/15/2021 11:08,Respect,Policy,My experience with Respect is very much of a learning process meaning you have to pick your battles on what's best for you.,,,,,,,,,,,,,,,,,,,
008,1513,754,2/15/2021 11:09,CompensationBenefits,Leadership,A raise is needed,,,,,,,,,,,,,,,,,,,
008,1514,726,2/15/2021 11:09,CareerOpportunities,"Leadership,DirectManager",Discouraged from applying for full-time position.,,,,,,,,,,,,,,,,,,,
008,1517,774,2/15/2021 11:09,"AccessParticipation,SkillsUseAssignments,WorkLifeBalance,Respect","Policy,Leadership,HR,DirectManager",I've experienced exclusion due to my age.,,,,,,,,,,,,,,,,,,,
008,1530,731,2/15/2021 11:10,AccessParticipation,Peers,"I am uncomfortable with the inclusion issue regarding the LGBQT community. Recently I gave an account of issue. I was telling the story of when I was given the ""definition of the queer designation"" and I asked if ""it"" was not the acceptable pronoun designation.... I feel by being honest about my confusion.... I was stepping on toes or being seen as inappropriate",,,,,,,,,,,,,,,,,,,
008,1521,787,2/15/2021 11:10,WorkplaceInteractions,Peers,Yes,,,,,,,,,,,,,,,,,,,
008,1522,760,2/15/2021 11:31,WorkplaceInteractions,Peers,"There are times when Christian philosophies, sayings and assumptions come up at work. We are a secular organization and the regular mention of G-d makes me feel excluded.",,,,,,,,,,,,,,,,,,,
008,1524,712,2/15/2021 11:10,"Respect,WorkplaceInteractions",DirectManager,I've been interrupted in a meeting,,,,,,,,,,,,,,,,,,,
008,1525,728,2/15/2021 11:10,AccessParticipation,Leadership,I've witnessed some staff being asked to work over time and others ignored.,,,,,,,,,,,,,,,,,,,
008,1526,715,2/15/2021 11:10,Respect,"Peers,Customers","i watched one of my coworkers REFUSED to refer to a transgender child by their preferred pronouns/names, citing that since they are not the parent, they do not have to obey that wish.",,,,,,,,,,,,,,,,,,,
008,1527,779,2/15/2021 11:10,CompensationBenefits,Policy,Part time employees have no benefits so there is no compensation for sick time.,,,,,,,,,,,,,,,,,,,
008,1528,754,2/15/2021 11:10,WorkLifeBalance,Leadership,I need to balance better,,,,,,,,,,,,,,,,,,,
008,1529,716,2/15/2021 11:10,CompensationBenefits,Leadership,Leadership not respecting educational background and expertise of staff and cutting their pay.,,,,,,,,,,,,,,,,,,,
008,1531,796,2/15/2021 11:10,Respect,Policy,When Policies are created without considering how they will affect the entire organizational staff on every level.,,,,,,,,,,,,,,,,,,,
